"mem_signup_month","num_days_as_member","acquisition_source","days_between_first_and_second_order","days_between_second_and_third_order","days_between_third_and_fourth_order","days_between_fourth_and_fifth_order","spicy_preference_index","sweet_preference_index","tart_preference_index","has_purchased_a_limited_edition_sku","has_spent_more_than_50_dollars"
11,359,"friends/family",0,0,0,0,0,0.35,0.25,0,0
12,356,"google",0,0,0,0,0.2,0.24,0.4,0,0
1,323,"friends/family",25,23,200,0,0,0.5052,0.421,0,1
11,366,"friends/family",0,0,0,0,0.0588,0.3647,0.3823,1,0
11,358,"unknown",0,0,0,0,0.1,0.3,0.1875,0,0
12,346,"youtube",7,0,0,0,0.1125,0.2375,0.2812,1,1
11,359,"unknown",176,148,0,0,0.0769,0.5846,0.3461,0,1
12,350,"unknown",89,21,0,0,0.0615,0.4615,0.3076,1,1
1,325,"unknown",0,0,0,0,0,0.5333,0.4166,0,0
12,342,"facebook",28,0,0,0,0.0275,0.3379,0.3275,1,1
12,340,"facebook",128,0,0,0,0,0.4307,0.3461,0,0
1,322,"friends/family",16,39,16,34,0.1518,0.3777,0.3703,0,1
12,338,"radio",50,0,0,0,0,0.5571,0.3571,0,1
11,359,"youtube",0,0,0,0,0,0.35,0.25,0,0
1,324,"podcast",64,88,73,60,0.1135,0.4378,0.3108,0,1
11,360,"friends/family",0,0,0,0,0.1333,0.3,0.3333,0,0
12,340,"facebook",0,0,0,0,0.1333,0.2333,0.3333,0,0
12,353,"friends/family",0,0,0,0,0.3,0.3333,0.4166,0,0
12,328,"friends/family",25,0,0,0,0.18,0.32,0.3,0,0
12,329,"youtube",13,0,0,0,0.0153,0.3692,0.2692,0,1
12,329,"facebook",7,268,0,0,0,0.58,0.225,0,1
12,338,"friends/family",0,0,0,0,0.1,0.275,0.3125,1,0
12,346,"podcast",0,0,0,0,0.0714,0.3285,0.2857,1,0
11,364,"youtube",0,0,0,0,0.1111,0.3777,0.3333,0,0
1,324,"unknown",0,0,0,0,0.0888,0.5111,0.3333,0,0
11,357,"unknown",91,135,67,0,0.032,0.432,0.36,0,1
12,348,"friends/family",86,0,0,0,0,0.4,0.45,0,0
12,340,"friends/family",0,0,0,0,0.05,0.2,0.375,0,0
1,324,"facebook",0,19,14,31,0.0984,0.365,0.3333,0,1
1,322,"facebook",0,0,0,0,0,0.4444,0.3333,0,0
12,340,"friends/family",0,0,0,0,0,0.275,0.3125,1,0
12,340,"unknown",127,0,0,0,0.4666,0.1,0.1666,0,1
1,323,"podcast",44,88,89,0,0,0.552,0.4,0,1
12,346,"unknown",182,0,0,0,0.7,0,0.375,0,1
11,359,"podcast",0,0,0,0,0.25,0.2,0.3125,0,0
12,328,"unknown",44,118,9,0,0.0888,0.6111,0.1944,0,0
1,321,"friends/family",21,28,49,55,0.1,0.3346,0.3173,1,1
12,339,"friends/family",73,98,0,0,0,0.2888,0.3888,1,1
11,366,"unknown",44,5,57,9,0.0158,0.5809,0.3492,0,1
12,344,"unknown",0,0,0,0,0,0.2285,0.5,0,0
11,357,"friends/family",0,0,0,0,0.1666,0.3,0.25,0,1
12,329,"unknown",22,152,0,0,0.0111,0.4888,0.25,1,1
12,349,"facebook",9,1,0,0,0,0.2727,0.2954,0,1
12,344,"unknown",124,185,0,0,0.0625,0.5375,0.3125,0,1
11,361,"unknown",0,0,0,0,0,0.35,0.25,0,0
11,359,"friends/family",0,0,0,0,0,0.36,0.3,0,0
12,344,"unknown",0,0,0,0,0.0448,0.4058,0.2783,1,1
12,344,"friends/family",0,0,0,0,0,0.5,0.4375,0,0
11,358,"unknown",0,0,0,0,0.1111,0.2666,0.3333,0,0
12,340,"blog",0,0,0,0,0,0.5,0.4166,0,0
12,348,"friends/family",18,0,0,0,0.0363,0.2818,0.3409,1,1
12,350,"unknown",328,0,0,0,0,0.3875,0.2812,0,0
12,327,"friends/family",94,0,0,0,0.0727,0.4181,0.409,0,0
12,335,"friends/family",0,19,0,0,0.1071,0.3857,0.3392,0,1
12,327,"youtube",0,0,0,0,0,0.4,0.25,0,0
12,329,"friends/family",0,0,0,0,0,0.4333,0.25,0,0
12,344,"podcast",0,0,0,0,0,0.55,0.5,0,0
12,338,"friends/family",0,0,0,0,0,0.525,0.3125,0,1
12,341,"friends/family",0,0,0,0,0,0.275,0.3125,1,0
1,325,"youtube",63,97,41,71,0.2206,0.3103,0.3793,1,1
12,349,"friends/family",5,0,0,0,0,0.3428,0.1428,0,0
12,342,"unknown",16,48,106,102,0.0266,0.5,0.3166,0,1
12,326,"unknown",117,0,119,0,0,0.36,0.35,0,1
11,358,"podcast",21,29,22,21,0.0338,0.3355,0.3389,1,1
11,358,"facebook",0,0,0,0,0,0.35,0.375,1,0
11,357,"unknown",13,29,79,48,0.1294,0.447,0.3823,1,1
12,327,"friends/family",18,116,0,0,0.1636,0.309,0.3863,0,1
12,349,"friends/family",13,0,0,0,0,0.275,0.2187,0,0
12,350,"facebook",0,0,0,0,0.1142,0.3142,0.3571,1,0
11,364,"podcast",134,119,95,0,0.0363,0.5909,0.3409,0,1
12,341,"radio",142,90,0,0,0.17,0.16,0.35,0,1
11,365,"podcast",10,13,132,13,0.1733,0.3377,0.3111,1,1
11,366,"unknown",204,0,0,0,0.0133,0.36,0.2333,1,0
11,359,"unknown",16,33,35,135,0.016,0.448,0.35,1,1
1,325,"friends/family",0,0,0,0,0.1,0.425,0.375,1,0
11,366,"unknown",0,0,0,0,0.35,0.4,0.375,0,0
1,321,"youtube",0,0,0,0,0.1333,0.4666,0.1666,0,0
12,330,"unknown",0,0,0,0,0,0.2666,0.3333,0,0
12,355,"blog",0,0,0,0,0.1636,0.1454,0.3181,1,0
11,357,"unknown",39,45,0,0,0.0228,0.5714,0.3142,0,1
12,343,"facebook",0,0,0,0,0,0.4,0.3,0,0
12,344,"blog",0,0,0,0,0,0.4285,0.2142,0,0
1,322,"podcast",0,0,0,0,0.1,0.375,0.375,0,0
11,363,"podcast",0,0,0,0,0,0.6,0.45,0,0
12,327,"facebook",0,0,0,0,0.1,0.375,0.375,0,0
11,361,"youtube",0,0,0,0,0.16,0.44,0.35,0,0
12,333,"friends/family",0,0,0,0,0,0.7333,0.3888,0,0
12,329,"youtube",310,0,0,0,0.1176,0.3176,0.3235,1,1
12,353,"podcast",114,0,0,0,0,0.4222,0.3888,0,0
12,333,"unknown",86,46,125,31,0.1373,0.4746,0.2611,0,1
12,340,"friends/family",0,0,0,0,0.1,0.525,0.3125,0,0
11,360,"youtube",12,13,16,21,0.0814,0.2518,0.2777,1,1
12,353,"youtube",0,0,0,0,0.2,0.32,0.4,0,0
11,358,"target",0,0,0,0,0,0.35,0.125,0,0
11,361,"unknown",0,0,0,0,0,0.5714,0.2857,0,0
12,349,"friends/family",67,279,0,0,0.08,0.3466,0.3,1,1
12,329,"podcast",0,0,0,0,0.08,0.36,0.3,0,0
12,339,"unknown",0,0,0,0,0,0.55,0.25,0,0
12,339,"youtube",29,26,138,61,0.0888,0.3444,0.3333,1,1
12,342,"friends/family",0,0,0,0,0.02,0.54,0.45,1,0
1,322,"friends/family",12,36,42,0,0.0666,0.36,0.2333,0,1
12,330,"blog",12,0,0,0,0,0.34,0.25,0,0
12,342,"friends/family",0,0,0,0,0,0.2,0.25,0,0
12,339,"friends/family",0,0,0,0,0.25,0.2,0.25,0,0
12,327,"friends/family",0,0,0,0,0.2666,0.36,0.3333,0,0
11,357,"unknown",0,0,0,0,0.125,0.2,0.3125,1,0
12,349,"unknown",67,42,114,0,0.2137,0.2965,0.2241,1,1
1,322,"friends/family",72,0,0,0,0.1238,0.419,0.238,0,0
11,358,"facebook",0,0,0,0,0,0.2666,0.2777,0,0
12,356,"unknown",0,0,0,0,0.16,0.12,0.3,1,0
12,333,"unknown",0,0,0,0,0.2,0.3333,0.2777,0,0
12,344,"blog",0,0,0,0,0,0.3555,0.3888,0,0
12,341,"friends/family",53,0,0,0,0,0.4444,0.2777,0,0
11,358,"target",0,0,0,0,0,0.3,0.1875,0,0
12,338,"unknown",38,242,0,0,0.0769,0.2461,0.3076,0,1
11,358,"friends/family",40,9,0,0,0.038,0.3571,0.3809,1,1
11,358,"youtube",32,67,188,0,0.0066,0.3266,0.3666,0,1
12,334,"friends/family",24,36,0,0,0.016,0.536,0.34,0,1
12,343,"friends/family",0,33,119,0,0.038,0.4285,0.3571,1,1
11,357,"facebook",0,0,0,0,0,0.2363,0.2272,0,0
1,320,"friends/family",0,0,0,0,0.4,0,0.5,0,0
11,362,"friends/family",54,57,38,15,0.2641,0.3435,0.3333,0,1
12,335,"unknown",0,0,0,0,0.1,0.275,0.25,1,0
12,350,"friends/family",0,0,0,0,0.125,0.175,0.3125,1,0
12,334,"friends/family",24,32,124,0,0.0222,0.52,0.3111,1,1
12,336,"friends/family",0,0,0,0,0.36,0,0.3,1,0
12,330,"unknown",0,0,0,0,0.2,0.28,0.3,1,0
12,339,"friends/family",0,0,0,0,0,0.75,0.375,0,0
12,326,"facebook",0,0,0,0,0.125,0.35,0.3125,0,0
12,334,"youtube",0,0,0,0,0.08,0.38,0.3,1,0
12,354,"unknown",0,0,0,0,0.125,0.2,0.3125,1,0
1,324,"youtube",0,0,0,0,0.2,0.15,0.5,0,0
11,362,"unknown",0,0,0,0,0,0.7,0.5,0,0
12,336,"unknown",296,0,0,0,0,0.5333,0.2777,0,0
12,355,"podcast",88,117,148,0,0.0416,0.5666,0.2291,1,1
1,321,"friends/family",0,0,0,0,0,0.5714,0.2857,0,0
1,320,"catalog/mailer",202,0,0,0,0.0181,0.3636,0.4318,1,1
12,342,"friends/family",341,0,0,0,0.025,0.15,0.25,0,1
12,355,"podcast",63,0,0,0,0.0625,0.2875,0.3125,1,0
12,341,"friends/family",11,0,0,0,0.0714,0.3928,0.3392,0,1
12,334,"facebook",0,0,0,0,0,0.5,0.3125,0,0
11,366,"unknown",0,0,0,0,0,0.6,0.3333,0,0
12,355,"google",0,0,0,0,0,0.3142,0.1428,0,0
12,350,"friends/family",0,0,0,0,0,0.1714,0.3571,0,0
12,330,"friends/family",0,0,0,0,0,0.2,0.5,0,0
1,321,"unknown",0,14,15,0,0.0666,0.3555,0.3472,0,1
11,359,"unknown",0,0,0,0,0,0.2,0.0714,0,0
12,355,"unknown",154,0,0,0,0.0625,0.55,0.3125,0,0
12,341,"podcast",0,0,0,0,0,0.3878,0.3939,1,1
11,363,"radio",92,270,0,0,0,0.6952,0.3809,0,1
11,365,"podcast",0,0,0,0,0.1538,0.323,0.3461,0,0
12,338,"unknown",0,0,0,0,0,0.3,0.3333,0,0
12,340,"facebook",0,0,0,0,0.0833,0.3166,0.3333,0,1
12,327,"friends/family",0,0,0,0,0.16,0.4,0.4,0,0
11,362,"youtube",0,0,0,0,0.05,0.3062,0.3125,1,1
12,341,"podcast",35,31,25,138,0.1,0.3833,0.2976,1,1
12,339,"facebook",43,73,55,123,0.006,0.4666,0.3939,1,1
1,320,"catalog/mailer",32,42,0,0,0.048,0.464,0.34,0,1
1,323,"friends/family",0,0,0,0,0.04,0.52,0.4,0,0
12,326,"youtube",39,25,27,76,0,0.641,0.3846,1,1
12,344,"unknown",151,0,0,0,0.0275,0.4965,0.3275,0,1
12,345,"unknown",0,0,0,0,0,0.275,0.3125,1,1
11,364,"unknown",0,0,0,0,0.25,0.2,0.3125,0,0
11,357,"friends/family",167,0,0,0,0.0909,0.3272,0.3181,1,0
11,366,"podcast",42,51,83,33,0.1083,0.4,0.2604,1,1
12,355,"unknown",0,0,0,0,0,0.35,0.125,0,0
11,364,"google",34,26,14,44,0.1591,0.4775,0.3673,1,1
12,350,"podcast",8,0,0,0,0.047,0.4117,0.3235,1,0
12,334,"podcast",0,0,0,0,0,0.309,0.2727,0,0
12,356,"podcast",0,0,0,0,0.0833,0.25,0.25,1,0
12,328,"target",0,0,0,0,0,0.35,0.125,0,0
12,353,"friends/family",0,0,0,0,0.125,0.2,0.3125,1,0
11,357,"friends/family",9,36,2,17,0.0203,0.4779,0.3135,1,1
12,340,"friends/family",0,0,0,0,0.2,0.275,0.3125,0,0
12,352,"facebook",3,15,20,0,0.0555,0.3333,0.3055,0,1
12,330,"friends/family",86,96,21,56,0.1437,0.2,0.2968,1,1
1,325,"unknown",44,11,202,0,0.1,0.2153,0.2692,0,1
11,358,"friends/family",0,0,0,0,0,0.3,0.3333,0,0
12,354,"unknown",31,17,135,0,0.1333,0.3263,0.3245,1,1
12,329,"youtube",88,95,0,0,0.08,0.36,0.1333,0,1
1,323,"catalog/mailer",0,0,0,0,0.0909,0.2909,0.2727,1,0
1,323,"unknown",0,0,0,0,0,0.35,0.125,0,0
12,338,"radio",12,24,24,26,0,0.4545,0.309,1,1
12,331,"friends/family",7,0,0,0,0,0.475,0.25,1,0
12,338,"facebook",0,0,0,0,0.1111,0.2,0.3333,0,0
11,359,"unknown",160,82,0,0,0,0.5142,0.3214,0,1
12,344,"friends/family",0,0,0,0,0,0.275,0.3125,1,0
12,350,"friends/family",0,0,0,0,0,0,0.5,0,0
11,363,"friends/family",0,0,0,0,0.1176,0.4,0.3823,0,1
11,360,"facebook",0,0,0,0,0.1,0.4,0.375,0,0
12,332,"friends/family",0,0,0,0,0.1,0.35,0.25,1,0
12,335,"unknown",25,0,0,0,0.0117,0.4823,0.3529,0,0
1,322,"unknown",0,0,0,0,0,0.3714,0.2857,0,0
11,358,"friends/family",0,0,0,0,0,0.2857,0.2142,0,0
12,349,"unknown",0,0,0,0,0,0.26,0.25,0,0
12,345,"unknown",0,0,0,0,0,0.275,0.3125,1,0
12,350,"facebook",0,0,0,0,0,0.4571,0.5,0,0
11,357,"unknown",71,0,0,0,0,0.6,0.4285,0,0
12,356,"friends/family",0,0,0,0,0,0.4857,0.2857,0,0
1,323,"unknown",0,0,0,0,0,0.35,0.125,0,0
11,360,"unknown",0,0,0,0,0,0,0.3333,0,0
12,356,"unknown",0,0,0,0,0,0.4333,0.4166,0,0
12,346,"unknown",0,0,0,0,0.25,0,0.125,0,0
12,331,"podcast",32,5,19,134,0.247,0.4941,0.3235,0,1
12,355,"friends/family",48,174,62,9,0.1521,0.3869,0.3586,1,1
12,338,"friends/family",0,0,0,0,0.2,0.325,0.4375,1,0
11,359,"podcast",93,181,0,0,0.0615,0.2461,0.2692,1,1
12,348,"facebook",0,0,0,0,0,0.275,0.3125,1,0
11,359,"unknown",198,94,0,0,0.3741,0.2258,0.3709,0,1
11,363,"youtube",2,262,0,0,0,0.3523,0.3333,0,1
12,346,"facebook",0,0,0,0,0,0.4125,0.3125,0,0
12,355,"youtube",0,0,0,0,0,0.35,0.125,0,0
12,338,"podcast",0,0,0,0,0,0.325,0.1875,1,0
12,352,"unknown",0,0,0,0,0,0.6,0.3,0,0
12,351,"facebook",0,0,0,0,0,0.2666,0.2222,0,0
12,328,"unknown",61,71,0,0,0.1538,0.523,0.3076,0,1
1,321,"facebook",0,0,0,0,0,0.35,0.125,0,0
12,343,"podcast",0,0,0,0,0,0.275,0.3125,1,0
12,333,"friends/family",0,0,0,0,0,0.5111,0.3888,0,0
12,340,"friends/family",68,0,0,0,0.0666,0.4266,0.3666,0,0
12,327,"podcast",0,0,0,0,0,0.5,0.375,0,0
12,352,"youtube",1,0,0,0,0.1733,0.2666,0.4,0,0
12,346,"facebook",0,0,0,0,0,0.7,0.5,0,0
12,328,"unknown",0,0,0,0,0.0222,0.3111,0.1666,0,0
11,359,"unknown",0,0,0,0,0,0.64,0.2,0,0
12,338,"facebook",0,0,0,0,0,0.32,0.3,0,0
12,348,"friends/family",0,0,0,0,0,0.6444,0.3888,0,0
12,342,"unknown",0,0,0,0,0,0,0.5,0,0
1,320,"unknown",11,16,53,0,0.04,0.42,0.325,0,1
12,342,"youtube",127,61,120,0,0.0897,0.4857,0.2857,1,1
12,343,"friends/family",55,0,0,0,0.225,0.15,0.375,0,0
1,320,"podcast",0,0,0,0,0,0.7,0.375,0,0
12,332,"friends/family",0,0,0,0,0.1,0.65,0.375,0,0
1,323,"catalog/mailer",0,0,0,0,0.2666,0.0888,0.3333,1,0
12,327,"unknown",0,0,0,0,0.1,0.375,0.375,0,0
12,348,"catalog/mailer",202,102,7,0,0.0444,0.4222,0.2222,0,1
1,321,"unknown",14,21,35,28,0.0337,0.5012,0.3831,1,1
12,335,"unknown",36,30,16,3,0.0666,0.1515,0.3333,0,1
12,352,"friends/family",0,0,0,0,0.1333,0.4,0.3888,0,0
12,355,"unknown",151,0,0,0,0.1285,0.3,0.3214,1,0
12,348,"friends/family",0,0,0,0,0,0.275,0.3125,1,0
12,354,"friends/family",0,0,0,0,0,0.475,0.4375,0,0
11,365,"podcast",19,16,80,4,0.0227,0.4681,0.2727,0,1
11,366,"unknown",80,54,37,16,0.2709,0.2,0.2741,0,1
12,335,"catalog/mailer",0,0,0,0,0,0.5,0.25,0,0
11,360,"podcast",0,0,0,0,0.25,0.2,0.3125,0,1
12,336,"facebook",0,0,0,0,0.1428,0.4,0.3571,0,0
1,321,"catalog/mailer",0,0,0,0,0.0476,0.3714,0.3571,1,1
1,323,"podcast",0,0,0,0,0.0909,0.4363,0.3181,0,0
12,343,"podcast",15,14,0,0,0.15,0.37,0.2,1,1
1,320,"friends/family",0,0,0,0,0,0.3714,0.2857,0,0
12,355,"unknown",0,0,0,0,0,0.2571,0.3571,0,0
12,329,"unknown",0,0,0,0,0.1333,0.3333,0.4166,0,0
12,342,"friends/family",0,0,0,0,0.1111,0.3555,0.3333,1,0
1,323,"friends/family",191,0,0,0,0.1,0.4833,0.25,0,0
12,337,"friends/family",0,0,0,0,0.1125,0.45,0.3437,1,0
12,354,"unknown",0,0,0,0,0,0.3,0.25,0,0
11,366,"podcast",0,0,0,0,0.1538,0.2153,0.3461,0,0
12,330,"unknown",20,0,0,0,0,0.5,0.2692,0,1
1,321,"catalog/mailer",35,25,34,26,0.0411,0.4705,0.3088,0,1
11,360,"friends/family",0,0,0,0,0,0.525,0.3125,0,0
12,352,"friends/family",14,0,16,15,0.0027,0.4648,0.3513,0,1
12,350,"facebook",0,0,0,0,0.125,0.175,0.3125,1,0
12,353,"facebook",0,0,0,0,0,0.3111,0.2222,0,0
12,342,"facebook",2,0,0,0,0.0666,0.3,0.25,0,0
12,352,"podcast",0,0,0,0,0,0.125,0.3125,0,0
12,351,"target",0,29,0,0,0.1363,0.2363,0.2727,1,0
12,353,"unknown",0,0,0,0,0,0.575,0.3125,0,0
12,338,"youtube",0,0,0,0,0.16,0.16,0.25,1,0
12,353,"unknown",0,0,0,0,0.2,0.2,0.375,0,0
12,346,"youtube",0,0,0,0,0,0.3142,0.2857,0,0
12,344,"friends/family",0,0,0,0,0,0.4,0.25,0,0
12,333,"friends/family",0,0,0,0,0,0.7,0.5,0,0
12,341,"unknown",112,0,0,0,0,0.5692,0.3076,0,0
12,355,"friends/family",28,81,101,0,0.0666,0.5916,0.3541,1,1
12,338,"podcast",31,0,0,0,0,0.4,0.2857,1,0
12,349,"friends/family",5,0,0,0,0.0625,0.225,0.3125,1,0
12,336,"unknown",26,31,0,0,0.0111,0.4333,0.4166,1,1
12,347,"unknown",38,56,0,0,0,0.2916,0.3541,1,1
11,359,"friends/family",144,0,0,0,0.1111,0.3111,0.3333,0,0
11,358,"friends/family",21,0,0,0,0.125,0.2937,0.3281,1,1
1,321,"unknown",8,27,58,0,0.1128,0.3846,0.3846,1,1
1,321,"unknown",84,0,0,0,0,0.6814,0.3148,0,1
1,321,"friends/family",147,0,0,0,0.1,0.325,0.1875,0,0
12,343,"unknown",11,21,10,0,0.0074,0.5111,0.3518,0,1
1,323,"friends/family",0,0,0,0,0.0333,0.3666,0.25,0,0
11,358,"friends/family",0,0,0,0,0,0.45,0.375,0,0
12,352,"podcast",29,233,0,0,0.0952,0.3238,0.3571,1,1
12,337,"friends/family",0,0,0,0,0,0.3333,0.1666,1,0
12,326,"friends/family",40,0,0,0,0.0111,0.3888,0.1944,0,1
12,326,"unknown",0,0,0,0,0,0.6,0,0,0
12,333,"podcast",0,0,0,0,0.0285,0.4,0.2857,0,0
1,324,"catalog/mailer",94,0,0,0,0.4307,0.323,0.4615,0,0
12,332,"youtube",0,0,0,0,0,0.6,0.4,0,0
1,324,"friends/family",158,0,0,0,0.1066,0.4,0.3,0,1
12,329,"podcast",21,49,111,59,0.1619,0.319,0.3809,0,1
12,346,"youtube",0,0,0,0,0,0.1777,0.2777,1,0
12,327,"unknown",0,0,0,0,0,0.35,0.125,0,0
11,358,"friends/family",0,0,0,0,0,0.34,0.25,0,0
12,344,"unknown",0,0,0,0,0,0.275,0.3125,1,0
11,358,"friends/family",334,0,0,0,0.0923,0.5076,0.3076,1,0
12,341,"facebook",0,0,0,0,0,0.35,0.375,1,0
12,349,"unknown",0,0,0,0,0,0.4,0.3,0,0
12,349,"friends/family",0,0,0,0,0,0.4666,0.5,0,0
12,338,"friends/family",188,0,0,0,0,0.4375,0.375,0,1
12,337,"unknown",31,121,0,0,0,0.6782,0.3695,0,1
12,354,"friends/family",91,31,155,0,0,0.2153,0.423,0,1
12,342,"podcast",0,0,0,0,0.0222,0.5111,0.3888,1,0
11,364,"podcast",35,56,7,78,0.0352,0.4352,0.3382,0,1
12,343,"friends/family",0,0,0,0,0,0.3222,0.3611,1,1
12,347,"unknown",40,58,123,0,0.625,0.25,0.4375,0,1
1,320,"catalog/mailer",19,110,112,0,0.0285,0.5928,0.3928,0,1
12,328,"youtube",0,0,0,0,0.0666,0.3333,0.3333,1,0
11,357,"unknown",0,0,0,0,0.0357,0.4142,0.3571,1,1
1,322,"podcast",16,0,0,0,0,0.6,0.3636,0,0
1,323,"friends/family",6,151,0,0,0.104,0.424,0.38,0,1
11,359,"radio",0,0,0,0,0,0.35,0.25,0,0
12,331,"podcast",14,5,5,1,0.0987,0.3246,0.3376,1,1
12,334,"facebook",0,0,0,0,0,0.4571,0.3571,0,0
12,338,"unknown",257,0,0,0,0.0421,0.5263,0.2368,1,1
12,342,"friends/family",0,0,0,0,0.025,0.3,0.4375,0,0
12,336,"facebook",0,0,0,0,0,0.44,0.3,0,0
12,340,"friends/family",92,0,0,0,0.2933,0.2,0.2,1,0
1,322,"catalog/mailer",0,0,0,0,0.08,0.38,0.3,1,0
12,326,"friends/family",54,21,111,16,0.123,0.4615,0.282,0,1
12,341,"unknown",0,0,0,0,0.125,0.125,0.125,1,0
11,360,"podcast",58,0,0,0,0.1047,0.2761,0.2142,1,1
12,350,"blog",36,28,26,42,0.0538,0.45,0.2211,0,1
1,320,"catalog/mailer",212,0,0,0,0,0.4533,0.3,0,0
12,326,"unknown",0,0,0,0,0,0.5333,0.3333,0,0
1,321,"unknown",218,29,12,27,0.047,0.4588,0.1764,0,1
11,359,"friends/family",0,0,0,0,0,0,0.5,0,0
12,326,"youtube",6,25,32,22,0.0841,0.4492,0.3412,0,1
1,324,"unknown",68,116,30,5,0.2,0.5,0.3541,0,1
11,362,"unknown",0,0,0,0,0,0.35,0.25,0,0
11,358,"facebook",224,0,0,0,0,0.4235,0.2647,0,0
12,354,"friends/family",0,0,0,0,0,0.2,0.3571,0,0
12,327,"friends/family",68,0,0,0,0,0.44,0.2,0,0
12,345,"youtube",37,57,97,99,0.0432,0.5351,0.3243,0,1
12,333,"friends/family",27,104,8,0,0.12,0.4628,0.3285,1,1
12,332,"friends/family",7,15,0,0,0.0941,0.3764,0.3235,1,0
12,329,"unknown",51,40,76,34,0.0166,0.5666,0.3333,0,1
11,358,"youtube",51,105,0,0,0,0.4823,0.4411,0,1
12,336,"friends/family",0,0,0,0,0.4666,0.1,0.4166,0,0
1,320,"unknown",59,0,0,0,0.0888,0.4666,0.2222,0,0
12,354,"unknown",35,151,0,0,0.1739,0.2782,0.2826,1,1
1,323,"catalog/mailer",35,115,0,0,0.11,0.61,0.25,0,1
12,335,"blog",0,0,0,0,0.0888,0.2666,0.1666,1,0
12,344,"podcast",0,0,0,0,0,0.45,0.375,0,0
11,357,"radio",0,0,0,0,0.0888,0.2222,0.1111,0,0
11,359,"friends/family",0,0,0,0,0.0714,0.2,0.3571,1,1
12,334,"facebook",0,0,0,0,0.1777,0.2666,0.3333,0,0
12,341,"podcast",7,20,95,134,0.032,0.568,0.26,0,1
11,366,"friends/family",310,0,0,0,0.12,0.28,0.25,0,0
12,345,"friends/family",0,0,0,0,0,0.2444,0.2222,0,0
12,348,"facebook",0,0,0,0,0,0.55,0.375,1,0
12,334,"friends/family",0,0,0,0,0.5,0,0,0,0
11,358,"friends/family",31,129,182,0,0.0428,0.1571,0.3035,1,1
1,321,"unknown",0,0,0,0,0.0727,0.2363,0.2727,0,0
12,354,"unknown",0,0,0,0,0.0833,0.4166,0.2916,0,0
1,324,"unknown",0,0,0,0,0,0.45,0.3125,1,0
12,339,"friends/family",0,0,0,0,0.125,0.25,0.4375,0,0
11,360,"friends/family",0,0,0,0,0.1111,0.1777,0.2777,0,0
1,320,"unknown",0,0,0,0,0.1142,0.2285,0.2857,0,0
12,333,"facebook",100,0,0,0,0,0.2923,0.3076,0,0
12,338,"podcast",61,0,0,0,0.1733,0.3733,0.4,0,0
11,358,"unknown",1,0,0,0,0.0288,0.3745,0.3093,1,1
12,353,"podcast",0,0,0,0,0,0.425,0.375,0,0
12,355,"facebook",100,127,0,0,0.0714,0.3428,0.2857,0,1
12,340,"podcast",0,0,0,0,0,0.3,0.5,0,0
12,346,"facebook",0,0,0,0,0,0.275,0.3125,1,0
11,358,"unknown",0,0,0,0,0,0.4333,0.3333,0,0
11,357,"friends/family",50,259,0,0,0.0461,0.441,0.3846,1,1
11,358,"friends/family",0,0,0,0,0,0.4857,0.3571,0,0
11,361,"friends/family",26,108,0,0,0.1076,0.323,0.2884,0,1
1,321,"unknown",121,0,0,0,0,0.35,0.125,0,0
12,349,"friends/family",49,0,0,0,0.025,0.3,0.3125,0,1
12,349,"podcast",150,0,0,0,0.123,0.2153,0.2692,1,0
11,357,"friends/family",0,0,0,0,0,0.4285,0.4285,0,0
12,356,"radio",10,0,0,0,0,0.4363,0.409,0,0
1,320,"podcast",0,0,0,0,0,0.4,0.2777,0,0
12,346,"unknown",0,0,0,0,0,0.8,0.5,0,0
11,358,"friends/family",0,0,0,0,0.1111,0.2888,0.2777,0,0
1,321,"catalog/mailer",115,0,0,0,0.0444,0.4444,0.2777,1,0
12,345,"facebook",0,0,0,0,0,0.275,0.3125,1,0
12,345,"unknown",0,0,0,0,0.1,0.3,0.45,0,0
12,355,"friends/family",187,0,0,0,0.2571,0.1285,0.3214,1,0
11,366,"radio",0,0,0,0,0.1111,0.4888,0.4444,0,0
12,329,"friends/family",0,0,0,0,0,0.275,0.375,0,0
12,340,"facebook",13,0,0,0,0.04,0.32,0.3,0,0
12,337,"friends/family",37,0,0,0,0,0.28,0.2,0,0
12,333,"unknown",0,0,0,0,0,0.2666,0.1666,0,0
1,322,"friends/family",0,0,0,0,0,0.5636,0.1818,0,0
12,352,"unknown",13,20,0,0,0.0869,0.2521,0.2391,0,1
1,320,"friends/family",46,156,26,14,0.0594,0.2702,0.2837,0,1
12,335,"friends/family",103,92,109,0,0.1259,0.5111,0.3148,0,1
1,321,"unknown",91,62,97,0,0.1027,0.3351,0.3243,1,1
12,326,"unknown",0,0,0,0,0,0.35,0.125,0,0
1,322,"friends/family",0,0,0,0,0,0.4857,0.4285,1,0
12,335,"blog",40,89,164,0,0,0.3172,0.2241,0,1
12,338,"podcast",50,0,0,0,0.075,0.35,0.3437,1,0
12,339,"blog",0,0,0,0,0,0.625,0.375,0,0
1,320,"friends/family",40,14,96,15,0.02,0.468,0.29,1,1
12,345,"podcast",277,0,0,0,0.1,0.4111,0.2777,1,1
12,342,"podcast",44,0,0,0,0.1,0.3777,0.3055,0,0
1,320,"podcast",0,0,0,0,0.0333,0.6333,0.4166,0,0
1,323,"facebook",0,0,0,0,0,0.6,0,0,0
