"mem_signup_month","num_days_as_member","acquisition_source","days_between_first_and_second_order","days_between_second_and_third_order","days_between_third_and_fourth_order","days_between_fourth_and_fifth_order","spicy_preference_index","sweet_preference_index","tart_preference_index","has_purchased_a_limited_edition_sku","has_spent_more_than_50_dollars"
11,361,"youtube",0,0,0,0,0,0.64,0.4,0,0
12,331,"friends/family",0,0,0,0,0,0.2888,0.3888,1,0
1,322,"catalog/mailer",0,0,0,0,0.0222,0.4888,0.2777,0,0
12,332,"friends/family",239,0,0,0,0,0.2,0.2083,1,0
12,342,"unknown",0,0,0,0,0,0,0.25,0,0
11,361,"unknown",0,0,0,0,0,0.35,0.25,0,0
12,329,"youtube",0,0,0,0,0.025,0.15,0.125,1,0
11,359,"unknown",0,0,0,0,0,0.35,0.25,0,0
12,348,"unknown",23,29,47,33,0.1904,0.1904,0.2619,0,1
11,365,"youtube",4,16,0,0,0.0452,0.4037,0.2924,0,1
12,326,"unknown",6,0,0,0,0.1142,0.2285,0.5,0,0
12,329,"unknown",0,0,0,0,0,0.775,0.4375,0,0
12,351,"friends/family",15,26,0,0,0.0521,0.3652,0.326,0,1
11,358,"facebook",0,0,0,0,0,0.3,0.25,0,0
11,361,"facebook",0,0,0,0,0.25,0.2,0.3125,0,0
11,358,"friends/family",0,0,0,0,0.0888,0.2888,0.3888,0,0
12,355,"facebook",0,0,0,0,0,0.2285,0.4285,0,0
12,328,"podcast",0,0,0,0,0,0.5111,0.3333,0,0
12,338,"unknown",0,0,0,0,0.1285,0.1428,0.3214,0,0
11,358,"unknown",98,11,12,0,0.0352,0.5058,0.4117,0,1
1,320,"catalog/mailer",0,0,0,0,0.0105,0.3578,0.2631,1,0
12,354,"friends/family",11,11,0,0,0.0111,0.2888,0.3055,0,1
11,358,"youtube",29,0,0,0,0.109,0.4545,0.3181,0,0
12,353,"podcast",61,0,0,0,0.0833,0.4,0.3541,0,1
1,321,"unknown",42,29,149,86,0.1,0.5333,0.3333,0,1
12,351,"friends/family",9,0,0,0,0,0.2,0.2777,0,0
1,323,"friends/family",0,0,0,0,0,0.15,0.25,0,0
12,337,"podcast",30,111,0,0,0.2235,0.247,0.3529,1,1
12,341,"podcast",0,0,0,0,0.02,0.36,0.3,1,0
12,329,"youtube",0,0,0,0,0,0.5777,0.3333,0,0
12,347,"facebook",225,22,32,51,0,0.5619,0.4285,1,1
12,328,"friends/family",0,0,0,0,0.125,0.275,0.3125,0,0
12,341,"podcast",154,0,0,0,0,0.56,0.4,0,0
1,322,"catalog/mailer",16,11,0,0,0.123,0.4923,0.3076,0,0
12,341,"youtube",0,0,0,0,0,0.275,0.3125,1,0
12,354,"facebook",0,0,0,0,0,0.2666,0.3333,0,0
12,348,"facebook",34,0,0,0,0.2371,0.2885,0.3785,0,1
12,344,"friends/family",0,0,0,0,0.125,0.475,0.375,0,0
12,337,"friends/family",0,0,0,0,0,0.6857,0.2857,0,0
12,355,"podcast",133,132,89,0,0.1,0.1533,0.3166,0,1
12,329,"unknown",34,34,31,33,0.0476,0.4,0.3492,1,1
12,355,"youtube",215,0,0,0,0,0.56,0.425,0,1
12,342,"target",0,0,0,0,0,0.1,0.5,0,0
1,321,"unknown",121,159,0,0,0.2117,0.3294,0.3529,1,1
12,348,"youtube",0,0,0,0,0.1666,0.3666,0.3333,0,1
12,351,"friends/family",122,0,0,0,0.18,0.36,0.4,0,0
12,341,"friends/family",0,0,0,0,0.0285,0.3714,0.4285,0,0
12,356,"friends/family",0,0,0,0,0.2,0,0.125,0,0
12,341,"friends/family",0,0,0,0,0.225,0.425,0.25,0,0
12,349,"friends/family",7,145,0,0,0.05,0.45,0.3333,1,1
12,345,"friends/family",0,0,0,0,0,0.6857,0.4285,0,0
1,323,"youtube",0,0,0,0,0,0.5333,0.25,0,0
12,343,"youtube",0,0,0,0,0,0.4153,0.3076,1,0
12,327,"facebook",0,0,0,0,0,0.5333,0.1666,0,0
12,344,"friends/family",0,0,0,0,0,0.3555,0.3333,1,0
1,323,"catalog/mailer",35,28,0,0,0.0315,0.4421,0.1315,0,1
12,351,"podcast",0,0,0,0,0.05,0.275,0.4062,0,0
12,351,"youtube",59,64,132,26,0.1409,0.3681,0.2613,0,1
1,324,"unknown",213,0,0,0,0.0923,0.3384,0.3461,0,0
11,360,"youtube",310,0,0,0,0.15,0.3416,0.3125,0,1
1,320,"unknown",70,124,0,0,0.0434,0.4782,0.3695,0,1
1,324,"youtube",0,0,0,0,0.1,0.32,0.25,1,0
12,356,"unknown",46,0,0,0,0.0777,0.3222,0.2777,0,1
12,353,"unknown",0,0,0,0,0.0769,0.2769,0.3076,1,0
1,321,"friends/family",14,46,37,63,0.0476,0.4666,0.3928,0,1
12,336,"podcast",223,0,0,0,0,0.375,0.3125,0,0
12,350,"blog",0,0,0,0,0,0.25,0.3125,0,0
12,340,"facebook",0,0,0,0,0.0333,0.3333,0.3333,0,0
12,356,"unknown",132,0,0,0,0.2153,0.3538,0.423,1,0
12,338,"friends/family",0,0,0,0,0,0.2,0.3333,0,0
1,322,"catalog/mailer",0,0,0,0,0.1636,0.1454,0.3181,1,0
12,343,"unknown",0,0,0,0,0,0.575,0.4375,0,0
12,333,"podcast",35,51,44,78,0.1375,0.5291,0.3958,1,1
11,360,"friends/family",0,0,0,0,0.1666,0.2666,0.3333,0,0
11,358,"unknown",1,0,0,1,0.0409,0.3542,0.3313,1,1
11,362,"unknown",0,0,0,0,0.225,0.1,0.25,1,0
12,333,"friends/family",0,0,0,0,0,0.575,0.375,0,0
12,336,"podcast",15,151,95,0,0.0363,0.3909,0.2045,0,1
12,354,"unknown",44,26,23,28,0.0324,0.3243,0.3175,1,1
1,320,"unknown",136,112,59,0,0.1142,0.1904,0.3095,0,1
12,349,"unknown",0,36,0,0,0,0.4,0.2692,0,0
12,349,"friends/family",0,0,0,0,0.36,0.2,0.3,0,0
11,358,"unknown",0,0,0,0,0,0.2,0.125,0,0
12,339,"blog",2,0,0,0,0.047,0.4235,0.2941,1,0
12,350,"unknown",0,0,0,0,0.125,0.3,0.1875,0,0
12,330,"podcast",10,67,72,0,0.023,0.4923,0.2692,0,1
11,359,"unknown",0,0,0,0,0,0.2923,0.3461,0,1
12,328,"catalog/mailer",70,49,55,0,0.0195,0.5804,0.3536,1,1
1,320,"podcast",19,25,44,38,0.0363,0.5454,0.303,0,1
12,334,"friends/family",0,0,0,0,0.2,0.275,0.3125,0,0
12,348,"unknown",0,0,0,0,0,0.2,0,0,0
1,321,"unknown",0,0,0,0,0,0.35,0.125,0,0
12,339,"podcast",0,0,0,0,0,0.35,0.1875,0,0
12,350,"friends/family",0,0,0,0,0,0.525,0.3125,0,0
11,365,"unknown",29,0,0,0,0.0533,0.3866,0.3,1,1
12,343,"podcast",131,176,28,0,0.0705,0.2941,0.2058,0,1
12,334,"youtube",34,0,0,0,0.0947,0.3894,0.2368,0,1
12,354,"friends/family",93,56,0,0,0.0285,0.3785,0.375,1,1
11,358,"unknown",0,0,0,0,0,0.55,0.3125,0,0
12,353,"facebook",10,14,10,263,0.0761,0.3714,0.3452,1,1
12,345,"unknown",134,88,46,0,0.0258,0.329,0.3387,0,1
12,329,"blog",30,0,0,0,0,0.5272,0.3181,0,0
11,359,"blog",0,0,0,0,0.125,0.375,0.1875,0,0
1,322,"youtube",0,0,0,0,0,0.2,0.125,0,0
12,328,"unknown",299,0,0,0,0.0526,0.4736,0.2894,1,1
1,321,"unknown",0,0,0,0,0.1666,0.2333,0.1666,0,0
1,322,"catalog/mailer",33,0,0,0,0,0.4,0.3043,0,1
12,345,"youtube",0,0,0,0,0,0.3142,0.2857,0,0
12,348,"podcast",0,0,0,0,0,0.275,0.3125,1,0
12,344,"friends/family",0,0,0,0,0,0.5,0.4166,0,0
12,343,"blog",0,0,0,0,0,0.4857,0.5,0,0
11,365,"unknown",0,0,0,0,0,0.28,0.4,0,0
12,344,"youtube",27,15,0,0,0.0272,0.3727,0.2727,0,1
12,349,"podcast",327,0,0,0,0.0588,0.5764,0.4411,0,1
11,358,"unknown",121,64,101,0,0.0588,0.5117,0.3382,0,1
11,364,"facebook",35,20,0,0,0.0631,0.4631,0.2894,1,1
1,320,"unknown",14,186,23,0,0.0064,0.5612,0.3064,0,1
12,353,"friends/family",1,7,3,5,0.0339,0.4138,0.3207,1,1
11,357,"friends/family",225,0,0,0,0,0.5428,0.3571,0,0
11,366,"unknown",0,0,0,0,0.1333,0.4666,0.4166,0,0
12,334,"podcast",16,0,0,0,0.04,0.48,0.2,0,0
11,360,"unknown",0,0,0,0,0,0.35,0.25,0,0
1,321,"target",0,0,0,0,0.0833,0.4333,0.25,0,0
1,321,"catalog/mailer",0,0,0,0,0.2888,0.1777,0.3333,0,0
11,360,"friends/family",0,0,0,0,0.17,0.31,0.4,0,1
12,340,"podcast",64,0,0,0,0,0.5466,0.3333,1,1
1,324,"facebook",0,0,0,0,0.1,0.375,0.375,0,0
12,333,"unknown",0,0,0,0,0,0.5111,0.3888,0,0
11,361,"podcast",0,0,0,0,0.2444,0.1888,0.4166,1,0
1,323,"catalog/mailer",11,5,8,20,0.0161,0.4129,0.2983,0,1
11,361,"facebook",17,12,10,36,0.0297,0.3346,0.297,1,1
12,342,"friends/family",106,0,0,0,0,0.5555,0.5,0,0
11,361,"unknown",36,0,0,0,0,0.38,0.25,0,0
11,362,"unknown",56,33,206,0,0.0689,0.2827,0.3448,0,1
11,357,"unknown",47,0,0,0,0.1125,0.3,0.1875,0,0
12,337,"friends/family",290,0,0,0,0.16,0.3333,0.2333,1,0
12,352,"friends/family",72,18,134,30,0.0324,0.2702,0.3108,0,1
12,327,"unknown",3,0,0,0,0,0.775,0.4375,0,0
12,327,"youtube",0,0,0,0,0,0.35,0.125,0,0
1,325,"friends/family",0,0,0,0,0.1,0.375,0.375,0,0
12,328,"unknown",0,0,0,0,0.025,0.525,0.375,0,0
1,322,"friends/family",0,0,0,0,0.24,0.36,0.4,0,0
11,361,"facebook",269,0,0,0,0.1333,0.2,0.3095,1,1
1,322,"friends/family",0,0,0,0,0,0.35,0.1875,0,0
12,346,"unknown",0,0,0,0,0.0888,0.2444,0.3333,0,0
11,366,"unknown",160,120,0,0,0.0965,0.4827,0.3103,1,1
1,321,"target",0,0,0,0,0,0.35,0.125,0,0
11,359,"friends/family",89,61,68,0,0.1217,0.2565,0.2717,1,1
12,351,"unknown",182,105,0,0,0,0.5222,0.4444,0,1
12,326,"unknown",1,0,0,0,0.08,0.1466,0.2,0,0
12,354,"podcast",25,23,20,19,0.0315,0.4052,0.2631,1,1
1,321,"catalog/mailer",0,0,0,0,0,0.5571,0.3214,0,0
12,327,"friends/family",293,0,0,0,0,0.723,0.2307,0,0
12,343,"friends/family",0,0,0,0,0,0.5647,0.3235,0,0
12,330,"friends/family",0,0,0,0,0,0.525,0.375,0,0
12,346,"unknown",0,0,0,0,0,0.3692,0.3461,0,0
12,333,"friends/family",0,0,0,0,0.125,0.35,0.3125,0,0
12,334,"facebook",0,0,0,0,0,0.3714,0.5,0,0
12,356,"friends/family",0,0,0,0,0,0.5666,0.1666,0,0
12,350,"friends/family",0,0,0,0,0,0.2333,0.25,0,0
1,321,"youtube",1,2,14,35,0.009,0.509,0.2954,0,1
12,356,"youtube",316,0,0,0,0,0.6,0.3125,0,1
12,352,"podcast",7,0,0,0,0,0.2461,0.2307,0,1
12,336,"friends/family",0,0,0,0,0,0.4,0.4166,0,0
1,324,"unknown",11,0,0,0,0,0.5485,0.4,0,1
12,348,"youtube",0,0,0,0,0.1058,0.3058,0.2941,1,0
12,346,"friends/family",0,0,0,0,0.2571,0.2857,0.3571,1,0
12,330,"blog",0,0,0,0,0.2,0.3,0.35,1,1
1,325,"friends/family",0,0,0,0,0,0.35,0.125,0,0
12,355,"friends/family",0,0,0,0,0.0888,0.3111,0.3333,0,0
12,341,"unknown",0,0,0,0,0,0.5666,0.3333,0,0
12,341,"friends/family",0,0,0,0,0.2857,0.2571,0.3571,0,0
1,321,"unknown",106,148,0,0,0.0833,0.3083,0.2083,0,1
12,331,"unknown",0,0,0,0,0,0.8,0.5,0,0
12,337,"facebook",0,0,0,0,0.2,0.2,0.375,0,0
11,358,"friends/family",0,0,0,0,0,0.6571,0.5,0,0
1,320,"friends/family",0,0,0,0,0.0888,0.1777,0.1666,0,0
12,335,"friends/family",42,0,0,0,0,0.2,0.2142,0,0
12,327,"facebook",186,100,0,0,0.047,0.5058,0.3529,0,1
12,355,"podcast",0,0,0,0,0.1111,0.2222,0.3333,1,0
12,327,"unknown",0,0,0,0,0,0.35,0.125,0,0
12,336,"facebook",332,0,0,0,0,0.4,0.3333,1,1
12,350,"unknown",0,0,0,0,0.0769,0.2,0.3076,0,0
11,358,"unknown",0,0,0,0,0,0.0666,0.5,0,0
1,321,"friends/family",0,0,0,0,0.1,0.375,0.375,0,0
12,348,"unknown",105,0,0,0,0,0.45,0.3437,0,1
12,349,"unknown",0,0,0,0,0,0.5666,0.5,0,0
1,321,"unknown",0,0,0,0,0,0.35,0.125,0,0
12,344,"unknown",0,0,0,0,0,0.6285,0.5,0,0
12,341,"unknown",0,0,0,0,0,0.35,0.125,0,0
11,360,"friends/family",22,0,0,0,0.0941,0.4,0.3529,1,0
12,346,"facebook",12,26,2,12,0.1054,0.3818,0.3272,1,1
12,327,"youtube",40,37,68,22,0.0304,0.4565,0.3043,1,1
12,326,"facebook",17,7,0,0,0.0058,0.3823,0.3529,0,1
1,322,"catalog/mailer",23,129,0,0,0,0.5882,0.4411,0,1
12,351,"facebook",13,0,0,0,0,0.36,0.3,0,0
12,335,"unknown",35,8,41,40,0.0208,0.4041,0.3125,1,1
11,359,"unknown",0,0,0,0,0,0.35,0.25,0,0
12,354,"podcast",36,115,47,77,0.0952,0.238,0.25,1,1
12,352,"unknown",0,0,0,0,0.05,0.4,0.4,1,0
12,337,"facebook",0,0,0,0,0,0.35,0.125,0,0
12,333,"target",0,0,0,0,0,0.5,0.3333,0,0
11,363,"podcast",74,0,0,0,0.4,0.24,0.2,0,0
11,366,"podcast",5,153,2,0,0,0.57,0.425,0,1
1,321,"catalog/mailer",0,0,0,0,0,0.35,0.125,0,0
12,326,"podcast",39,58,0,0,0.0137,0.4206,0.3793,0,1
12,331,"podcast",29,27,19,27,0.1902,0.3,0.2926,0,1
12,354,"friends/family",0,0,0,0,0,0.4714,0.2857,0,0
12,337,"unknown",0,0,0,0,0.16,0.14,0.15,0,0
12,332,"youtube",0,0,0,0,0.1,0.35,0.25,1,0
12,346,"friends/family",0,0,0,0,0,0.8,0.1666,0,0
1,322,"podcast",15,30,26,35,0.0476,0.3523,0.3571,0,1
12,336,"unknown",0,0,0,0,0,0.1,0.0833,0,0
1,321,"catalog/mailer",131,168,0,0,0.168,0.616,0.34,0,1
11,358,"friends/family",0,0,0,0,0,0.35,0.125,0,0
12,351,"podcast",53,77,36,126,0.0465,0.4372,0.2325,1,1
12,346,"unknown",80,202,0,0,0.0722,0.4277,0.3333,0,1
12,334,"friends/family",8,121,148,0,0.1416,0.3583,0.3125,0,1
12,340,"unknown",0,0,0,0,0.0285,0.2857,0.4285,0,0
12,338,"unknown",0,0,0,0,0.0888,0.2888,0.2777,1,0
11,357,"unknown",8,338,0,0,0.0064,0.1354,0.2419,1,1
12,340,"podcast",0,0,0,0,0.08,0.22,0.25,0,0
12,341,"unknown",0,0,0,0,0,0.275,0.3125,1,0
1,323,"facebook",0,0,0,0,0.0222,0.1333,0.2777,0,0
12,355,"friends/family",0,0,0,0,0,0.2,0.2142,0,0
12,336,"friends/family",0,0,0,0,0.325,0.1,0.25,0,0
12,356,"unknown",13,0,0,0,0,0.2307,0.3461,1,0
11,361,"unknown",345,0,0,0,0.0133,0.36,0.2666,0,1
12,344,"youtube",0,0,0,0,0,0.275,0.3125,1,0
12,351,"friends/family",0,0,0,0,0,0.1666,0.5,0,0
11,362,"unknown",38,0,0,0,0.15,0.2,0.4166,0,0
1,321,"friends/family",0,0,0,0,0,0.4222,0.3888,1,0
12,341,"unknown",31,229,0,0,0.0384,0.5153,0.4038,0,1
12,331,"friends/family",122,0,0,0,0.16,0.28,0.2,0,0
1,321,"friends/family",0,0,0,0,0.32,0.12,0.2,0,0
12,348,"friends/family",4,0,0,0,0.0555,0.4,0.3611,1,0
11,357,"friends/family",1,7,0,14,0,0.3916,0.3229,0,1
11,364,"friends/family",60,215,0,0,0.0434,0.3652,0.3043,0,1
12,329,"unknown",286,0,0,0,0.1066,0.36,0.3,0,1
12,346,"unknown",0,0,0,0,0,0.275,0.3125,1,0
12,341,"unknown",0,0,0,2,0.004,0.4204,0.3469,1,1
12,334,"friends/family",0,0,0,0,0.1,0.35,0.3125,1,0
12,341,"friends/family",0,0,0,0,0.04,0.52,0.4,1,0
12,334,"friends/family",0,0,0,0,0.1,0.325,0.3125,0,0
12,351,"friends/family",49,0,0,0,0.0571,0.5285,0.4642,0,0
12,341,"facebook",0,0,0,0,0.0333,0.3,0.25,0,0
12,349,"podcast",22,119,179,0,0.0647,0.3705,0.1911,1,1
12,348,"friends/family",31,88,0,0,0,0.4444,0.3333,1,1
1,323,"youtube",16,15,17,11,0.0463,0.4666,0.326,1,1
1,321,"unknown",0,0,0,0,0,0.35,0.125,0,0
11,357,"friends/family",57,253,46,0,0.1285,0.5071,0.3571,0,1
12,342,"friends/family",0,0,0,0,0,0.5333,0.5,0,0
11,366,"friends/family",108,0,0,0,0.02,0.34,0.25,0,0
11,358,"facebook",0,0,0,0,0.1111,0.3777,0.2222,1,0
12,326,"unknown",0,0,0,0,0,0.5428,0.2142,1,0
12,334,"friends/family",0,0,0,0,0.1,0.35,0.3125,1,0
12,337,"podcast",62,0,0,0,0.0588,0.2705,0.2941,0,1
11,359,"unknown",21,172,0,0,0,0.34,0.35,1,1
12,352,"unknown",0,0,0,0,0,0.8,0.5,0,0
12,337,"friends/family",0,0,0,0,0.0888,0.5111,0.3888,0,0
12,356,"blog",6,0,0,0,0.04,0.44,0.325,0,0
12,349,"friends/family",0,0,0,0,0,0.525,0.4375,0,0
1,322,"unknown",0,0,0,0,0,0.4666,0.2777,0,0
12,345,"unknown",0,0,0,0,0,0.2,0.2857,0,0
12,344,"friends/family",7,0,0,0,0.2133,0.28,0.2666,1,0
1,325,"podcast",22,10,1,19,0.0586,0.462,0.3448,0,1
11,362,"unknown",0,0,0,0,0,0.45,0.3125,0,0
12,336,"friends/family",0,0,0,0,0,0.425,0.25,1,0
1,320,"unknown",191,125,0,0,0.1,0.5375,0.3125,0,1
12,354,"friends/family",0,70,84,102,0.1102,0.4285,0.3571,0,1
12,336,"podcast",0,0,0,0,0,0.55,0.375,0,0
12,327,"unknown",0,0,0,0,0.1,0.375,0.375,0,0
12,342,"friends/family",0,0,0,0,0.025,0.775,0.4375,0,0
12,326,"youtube",0,0,0,0,0,0.52,0.3,0,0
11,360,"youtube",0,0,0,0,0,0.5666,0.375,0,0
12,352,"friends/family",0,0,0,0,0,0.625,0.4375,0,0
12,344,"friends/family",0,0,0,0,0.1,0.1,0.375,0,0
11,360,"facebook",125,38,63,0,0.1058,0.3176,0.3529,0,0
11,364,"facebook",0,0,0,0,0,0.45,0.3125,0,0
11,365,"youtube",36,0,0,0,0,0.8,0.25,0,0
11,357,"youtube",0,0,0,0,0.1142,0.6285,0.2857,0,0
12,348,"unknown",0,0,0,0,0,0.1,0.25,1,0
1,321,"unknown",115,0,0,0,0.0444,0.4888,0.1111,0,0
11,359,"podcast",0,12,1,147,0,0.336,0.36,1,1
12,351,"friends/family",7,25,318,0,0.1473,0.4315,0.3026,0,1
1,320,"friends/family",0,0,0,0,0.1,0.35,0.5,0,0
11,364,"podcast",124,0,0,0,0.08,0.44,0.32,0,1
12,345,"catalog/mailer",22,37,34,66,0.0243,0.5073,0.3292,0,1
12,352,"unknown",0,0,0,0,0.08,0.16,0.25,1,0
1,321,"podcast",39,14,7,10,0.0647,0.4281,0.3309,0,1
1,321,"unknown",15,0,0,0,0.1,0.225,0.25,0,0
12,344,"friends/family",37,0,0,0,0.0588,0.2588,0.2941,1,0
1,322,"unknown",0,0,0,0,0,0.3111,0.2777,0,0
12,352,"podcast",0,0,0,0,0.0769,0.123,0.3076,1,0
11,360,"radio",83,0,0,0,0.1111,0.2518,0.3148,0,1
12,340,"radio",41,152,0,0,0.0818,0.4181,0.2727,0,1
11,358,"unknown",0,0,0,0,0.08,0.2,0.3,0,0
1,321,"friends/family",31,26,6,61,0.26,0.18,0.2071,0,1
12,330,"unknown",269,0,0,0,0.0571,0.5142,0.2857,1,1
12,355,"unknown",10,9,13,13,0.038,0.3619,0.2857,1,1
12,355,"friends/family",0,0,0,0,0.125,0.2,0.3125,1,0
1,320,"unknown",316,0,0,0,0.0588,0.5411,0.3235,0,1
12,340,"unknown",0,0,0,0,0,0,0.5,0,0
12,329,"podcast",32,62,70,41,0.0823,0.3254,0.2843,1,1
1,325,"unknown",0,0,0,0,0,0.4,0.2222,0,0
12,355,"unknown",33,12,18,11,0.0296,0.5259,0.4629,0,1
12,340,"friends/family",95,30,0,0,0.1806,0.2967,0.3709,0,1
1,320,"unknown",0,0,0,0,0,0.25,0.125,0,0
12,336,"friends/family",0,0,0,0,0.1,0.275,0.25,1,0
1,320,"catalog/mailer",35,22,13,89,0.0086,0.5434,0.3369,1,1
12,349,"friends/family",0,0,0,0,0.125,0.175,0.3125,1,0
12,327,"youtube",0,0,0,0,0.1333,0.4,0.4166,1,0
12,326,"unknown",34,98,131,0,0.0137,0.4896,0.3448,1,1
12,328,"unknown",0,0,0,0,0,0.35,0.125,0,0
12,353,"unknown",0,0,0,0,0,0.45,0.375,0,0
12,337,"friends/family",0,0,0,0,0.2,0.1777,0.2222,0,0
11,362,"youtube",22,6,18,0,0,0.4466,0.25,0,1
12,342,"podcast",0,0,0,0,0.025,0.3,0.375,0,0
12,343,"unknown",342,0,0,0,0.0133,0.4666,0.2666,1,1
1,321,"friends/family",68,0,0,0,0.0705,0.247,0.3529,0,0
1,322,"podcast",35,179,0,0,0.1384,0.3076,0.3461,0,1
12,337,"facebook",36,50,47,0,0,0.3666,0.3333,0,1
12,351,"friends/family",0,0,0,0,0,0.5,0.4375,0,0
1,321,"facebook",117,0,0,0,0.0769,0.3692,0.3076,0,0
12,342,"friends/family",1,14,0,0,0.025,0.4812,0.4218,0,1
12,335,"youtube",0,0,0,0,0.2666,0.2222,0.2777,0,0
12,343,"friends/family",0,0,0,0,0,0.275,0.3125,1,0
1,320,"unknown",13,20,24,34,0.1851,0.4888,0.3333,0,1
1,320,"friends/family",8,7,12,6,0.0387,0.4387,0.4193,0,1
12,353,"google",0,0,0,0,0,0.5111,0.2777,0,0
12,333,"friends/family",122,0,0,0,0.0727,0.4727,0.1818,1,0
11,358,"friends/family",0,0,0,0,0.125,0.35,0.3125,0,0
1,321,"podcast",0,0,0,0,0,0.4222,0.2777,0,0
12,345,"target",0,0,0,0,0.0888,0.1777,0.3333,0,0
12,341,"target",0,0,0,0,0,0.1714,0.2142,1,0
12,348,"friends/family",332,0,0,0,0,0.6266,0.4,0,1
12,348,"unknown",0,0,0,0,0.1142,0.2285,0.2857,0,0
11,358,"friends/family",10,0,0,0,0.18,0.26,0.4,1,1
12,327,"blog",170,0,0,0,0,0.48,0.2,0,0
1,320,"unknown",0,0,0,0,0,0.575,0.3125,0,0
12,350,"facebook",0,0,0,0,0.4857,0.1428,0.4285,0,0
12,343,"unknown",29,20,59,201,0.1238,0.5095,0.369,0,1
12,328,"unknown",0,0,0,0,0,0.35,0.125,0,0
11,360,"podcast",26,104,0,0,0.0933,0.5066,0.2666,0,1
12,353,"facebook",0,0,0,0,0,0.2444,0.3888,0,0
12,339,"unknown",199,0,0,0,0.0434,0.2347,0.3695,1,1
12,353,"unknown",8,2,0,0,0.0555,0.3222,0.3472,1,1
11,358,"podcast",250,1,86,0,0.0903,0.2903,0.2903,0,1
12,344,"friends/family",4,0,0,0,0,0.4,0.2352,0,0
11,361,"youtube",0,0,0,0,0,0.4,0.3333,0,0
12,326,"youtube",0,0,0,0,0.0285,0.1714,0.1428,0,0
12,341,"unknown",0,0,0,0,0.05,0.35,0.375,0,0
12,327,"friends/family",0,0,0,0,0.1142,0.2,0.3571,0,0
11,357,"radio",36,14,40,18,0.1132,0.3036,0.3132,1,1
12,355,"friends/family",51,77,9,3,0.1636,0.3772,0.3295,0,1
12,330,"unknown",0,0,0,0,0.1,0.2,0.25,0,0
12,326,"podcast",13,0,15,6,0.0878,0.3363,0.2348,1,1
12,342,"unknown",0,0,0,0,0,0.4,0.25,0,0
12,341,"unknown",0,0,0,0,0,0.3428,0.3571,0,0
12,329,"unknown",0,0,0,0,0.0333,0.4666,0.25,0,0
1,320,"catalog/mailer",34,140,0,0,0.0545,0.5151,0.3484,1,1
11,360,"facebook",107,30,32,25,0.0222,0.1444,0.3888,1,1
12,347,"friends/family",0,0,0,0,0,0,0.2857,0,0
12,339,"facebook",0,0,0,0,0,0.2333,0.1666,0,0
12,327,"friends/family",0,0,0,0,0,0.4666,0.4444,0,1
12,343,"unknown",0,0,0,0,0.025,0.5,0.3125,1,0
12,340,"facebook",0,0,0,0,0,0.2,0.2142,1,0
12,356,"friends/family",15,3,17,4,0.079,0.432,0.2777,1,1
1,324,"facebook",32,0,66,88,0.044,0.5389,0.3644,0,1
12,335,"youtube",132,20,0,0,0.1,0.375,0.1875,0,1
12,352,"unknown",0,0,0,0,0,0.25,0.375,0,0
1,324,"podcast",36,56,51,28,0,0.6121,0.3484,0,1
12,348,"friends/family",0,0,0,0,0,0.275,0.3125,1,0
11,358,"unknown",9,22,60,16,0.2177,0.3333,0.4222,1,1
12,328,"unknown",0,0,0,0,0.1,0.375,0.375,0,0
12,353,"youtube",9,0,0,0,0,0.625,0.25,0,0
12,353,"friends/family",0,0,0,0,0.0888,0.3777,0.4444,0,0
12,342,"unknown",28,172,119,0,0.05,0.4625,0.3281,1,1
1,323,"podcast",0,0,0,0,0.1,0.375,0.375,0,0
12,337,"podcast",0,0,0,0,0.1666,0.0666,0.25,0,0
12,352,"friends/family",0,0,0,0,0,0.4,0.3571,0,0
12,339,"friends/family",0,0,0,0,0,0.35,0.125,0,0
11,357,"friends/family",14,0,0,0,0.0111,0.4,0.3055,0,1
11,359,"podcast",0,0,0,0,0.1333,0.2333,0.25,1,0
11,364,"unknown",37,77,16,233,0.1478,0.3434,0.25,1,1
12,328,"facebook",0,0,0,0,0,0.7,0.5,0,0
12,333,"facebook",0,0,0,0,0,0.3428,0.1428,0,0
12,350,"youtube",27,0,0,0,0,0.4666,0.25,0,0
12,337,"blog",13,0,0,0,0.038,0.3714,0.238,0,0
12,329,"friends/family",0,0,0,0,0,0.7142,0.3571,0,0
12,334,"friends/family",0,0,0,0,0.1142,0.4571,0.2857,0,0
12,350,"unknown",0,0,0,0,0,0.72,0.4,0,0
12,333,"unknown",20,0,0,0,0.0166,0.4666,0.2916,0,1
12,328,"friends/family",14,35,28,61,0.1363,0.1318,0.3068,1,1
11,360,"podcast",13,137,0,0,0.0307,0.5307,0.3461,0,1
12,341,"facebook",55,84,79,98,0.0222,0.4055,0.3194,0,1
11,359,"unknown",0,0,6,20,0.0491,0.3704,0.2868,0,1
12,350,"friends/family",156,140,0,0,0.05,0.5,0.35,0,1
11,358,"unknown",1,10,12,137,0.0363,0.3709,0.3636,0,1
11,358,"youtube",4,47,11,22,0.0052,0.421,0.3684,0,1
12,329,"friends/family",0,0,0,0,0,0.3,0.25,0,0
11,365,"podcast",8,1,0,0,0,0.3071,0.3214,1,1
12,354,"facebook",124,152,0,0,0.0928,0.2428,0.2857,0,1
12,350,"unknown",0,0,0,0,0,0.3428,0.4285,0,0
12,334,"unknown",17,275,0,0,0.1636,0.3818,0.2727,0,1
